num_chars,num_words,num_special_chars,num_ticks,num_dashes,num_commas,num_pipes,num_equals,num_keywords,num_parens,avg_word_len,label
105,13,36,0,3,7,0,1,3,2,6.384615384615385,1.0
69,14,39,0,0,1,0,2,2,4,2.9285714285714284,1.0
440,95,275,0,1,0,26,3,6,42,2.4947368421052634,1.0
216,39,129,4,0,4,0,2,6,18,3.0,1.0
170,28,62,3,2,4,2,2,6,5,4.535714285714286,1.0
83,16,54,0,1,0,0,2,2,6,2.6875,1.0
124,22,65,3,2,1,0,2,3,8,3.4545454545454546,1.0
180,29,98,0,0,5,0,2,3,14,3.5517241379310347,1.0
73,16,39,0,0,1,0,2,2,4,2.6875,1.0
98,21,50,0,2,0,0,1,1,6,2.7142857142857144,1.0
295,57,142,0,0,6,0,1,11,21,3.2280701754385963,1.0
421,93,266,0,0,0,26,3,6,40,2.4731182795698925,1.0
230,45,138,4,0,3,6,1,3,22,2.8444444444444446,1.0
377,81,227,4,0,1,0,3,4,36,2.5185185185185186,1.0
77,8,30,0,0,7,0,0,2,3,7.375,1.0
183,30,72,4,0,2,4,2,6,6,4.433333333333334,1.0
161,28,83,6,0,1,4,2,5,10,3.642857142857143,1.0
35,8,19,0,0,0,0,1,1,2,2.625,1.0
139,28,85,0,2,1,6,1,1,13,2.8214285714285716,1.0
267,45,144,0,0,6,0,2,7,20,3.533333333333333,1.0
355,76,214,0,0,1,20,3,4,32,2.6184210526315788,1.0
187,31,64,4,0,6,0,2,4,4,4.580645161290323,1.0
341,61,166,4,0,3,10,2,5,24,3.5901639344262297,1.0
272,56,155,0,2,4,10,2,2,24,2.857142857142857,1.0
66,8,28,0,3,4,0,0,2,3,6.0,1.0
253,52,142,1,2,4,10,1,1,23,2.923076923076923,1.0
137,23,53,0,0,2,0,2,4,4,4.3478260869565215,1.0
41,9,18,4,0,0,0,2,2,0,3.2222222222222223,1.0
89,19,55,0,0,0,0,2,4,6,2.526315789473684,1.0
221,44,108,1,1,3,0,2,3,14,3.090909090909091,1.0
22,5,10,0,2,0,0,1,1,0,3.2,1.0
69,15,34,0,2,0,0,2,2,3,2.8666666666666667,1.0
43,10,31,1,0,0,0,0,1,5,1.9,1.0
351,77,213,1,2,0,0,2,3,34,2.4285714285714284,1.0
77,7,27,0,3,7,0,0,2,2,9.0,1.0
65,13,34,0,3,0,0,2,2,3,3.1538461538461537,1.0
126,25,83,4,0,0,0,1,5,12,2.44,1.0
79,7,28,1,2,8,0,0,2,2,9.285714285714286,1.0
167,27,77,4,0,2,0,2,4,8,4.074074074074074,1.0
130,22,50,1,2,3,0,1,3,4,4.409090909090909,1.0
52,12,20,0,0,0,0,1,0,2,2.9166666666666665,1.0
120,20,48,1,0,2,0,1,3,5,4.25,1.0
127,21,44,0,0,2,0,1,3,4,4.523809523809524,1.0
182,36,101,0,0,3,6,1,1,17,3.0,1.0
53,6,15,0,1,4,0,0,2,1,7.5,1.0
73,16,35,1,2,1,0,2,2,3,2.9375,1.0
196,40,106,1,2,3,6,2,2,16,3.0,1.0
111,17,36,0,0,2,0,1,3,2,5.176470588235294,1.0
296,54,149,0,0,3,6,2,3,22,3.462962962962963,1.0
60,13,28,1,0,1,0,1,1,3,3.0,1.0
194,33,87,0,2,5,0,1,1,12,3.8484848484848486,1.0
122,25,79,0,0,0,0,1,5,12,2.28,1.0
368,80,240,4,0,0,0,2,3,38,2.3,1.0
388,83,244,4,1,1,0,3,4,38,2.4457831325301207,1.0
114,16,33,3,0,4,0,1,3,2,5.75,1.0
178,30,86,0,0,4,0,1,1,13,3.7333333333333334,1.0
402,85,248,0,0,1,0,2,5,40,2.4823529411764707,1.0
95,18,66,4,1,1,0,2,2,8,2.611111111111111,1.0
77,6,22,0,2,9,0,0,2,1,11.5,1.0
54,12,30,0,0,0,0,0,4,4,2.6666666666666665,1.0
100,21,56,4,0,0,0,0,7,8,2.7142857142857144,1.0
161,25,78,0,0,5,0,2,3,10,4.16,1.0
108,18,60,5,0,1,0,1,3,8,3.611111111111111,1.0
84,13,31,1,1,3,0,1,3,2,4.769230769230769,1.0
53,12,32,4,1,0,0,2,2,2,2.75,1.0
106,20,57,4,0,1,0,2,4,6,3.25,1.0
68,15,48,0,0,1,0,1,1,7,2.0,1.0
99,18,60,0,0,1,0,1,3,8,2.9444444444444446,1.0
123,22,59,3,0,3,0,1,1,9,3.6363636363636362,1.0
212,35,88,0,0,6,0,2,4,8,4.2,1.0
79,17,41,0,2,1,0,2,2,4,2.764705882352941,1.0
255,52,140,0,2,4,10,2,2,22,2.980769230769231,1.0
47,9,21,3,0,0,0,1,2,2,3.5555555555555554,1.0
161,25,78,4,0,5,0,2,3,10,4.16,1.0
25,5,11,1,1,0,0,1,1,0,3.8,1.0
86,18,43,1,2,0,0,1,3,5,2.888888888888889,1.0
121,20,53,3,0,2,0,1,3,5,4.2,1.0
40,8,15,1,3,0,0,0,1,1,3.75,1.0
130,24,81,0,0,1,0,2,4,10,2.875,1.0
48,8,25,1,0,1,0,0,2,3,3.75,1.0
56,11,33,0,0,0,0,1,3,4,2.8181818181818183,1.0
73,15,40,4,0,0,4,1,4,4,3.066666666666667,1.0
79,16,48,1,2,0,0,1,3,6,2.625,1.0
98,20,61,0,0,0,0,1,5,9,2.55,1.0
220,44,120,1,2,3,6,2,2,18,3.0,1.0
370,79,221,1,2,1,20,3,4,32,2.6582278481012658,1.0
65,12,35,0,0,0,0,0,3,5,3.1666666666666665,1.0
109,22,58,4,0,1,4,2,4,6,3.090909090909091,1.0
68,12,22,0,0,2,0,1,3,1,4.333333333333333,1.0
59,6,16,0,0,6,0,0,2,1,8.5,1.0
132,21,55,0,2,4,0,1,3,6,4.380952380952381,1.0
213,43,113,0,2,3,6,2,2,17,3.046511627906977,1.0
333,65,160,0,2,6,0,2,12,22,3.2,1.0
138,25,72,2,2,1,0,2,3,9,3.36,1.0
154,27,79,0,0,2,0,2,4,8,3.5925925925925926,1.0
124,25,80,4,0,0,0,0,7,12,2.44,1.0
322,62,158,4,0,6,0,2,12,22,3.2419354838709675,1.0
103,22,74,0,0,0,0,1,5,11,2.090909090909091,1.0
361,73,207,1,2,4,10,2,3,33,2.8219178082191783,1.0
133,27,93,0,0,0,0,1,6,14,2.2222222222222223,1.0
165,28,66,1,2,2,0,2,4,6,4.142857142857143,1.0
34,7,22,1,2,0,0,1,1,2,2.5714285714285716,1.0
81,12,31,3,0,1,0,0,3,4,4.833333333333333,1.0
375,80,235,4,0,0,0,1,4,38,2.4125,1.0
163,31,88,1,0,4,4,0,0,15,3.225806451612903,1.0
77,17,44,0,0,1,0,2,2,5,2.5294117647058822,1.0
72,16,39,0,0,1,0,2,2,4,2.625,1.0
55,10,28,6,0,0,0,1,1,2,3.8,1.0
76,7,26,1,1,7,0,0,2,2,8.857142857142858,1.0
319,62,152,1,2,6,0,2,12,21,3.2580645161290325,1.0
41,9,16,0,2,0,0,2,2,0,3.2222222222222223,1.0
165,32,94,8,0,0,4,2,4,10,3.0625,1.0
62,13,29,0,1,0,0,2,2,2,2.923076923076923,1.0
96,10,28,0,2,9,0,1,3,1,8.2,1.0
148,28,73,3,0,1,6,0,4,11,3.4642857142857144,1.0
58,7,23,1,2,4,0,0,2,2,6.285714285714286,1.0
129,20,49,3,0,2,0,0,4,5,4.7,1.0
52,8,26,0,1,1,0,0,2,3,4.25,1.0
193,36,103,0,0,4,4,0,2,17,3.2777777777777777,1.0
27,7,15,1,0,0,0,0,1,2,2.4285714285714284,1.0
37,10,25,4,0,0,0,1,3,2,2.1,1.0
182,37,103,0,2,3,6,1,1,17,2.918918918918919,1.0
220,43,128,4,0,3,6,1,3,20,2.9302325581395348,1.0
56,7,22,1,1,3,0,0,2,2,6.0,1.0
92,18,65,4,0,1,0,2,2,8,2.4444444444444446,1.0
312,61,146,0,2,6,0,2,12,20,3.262295081967213,1.0
130,22,49,1,2,3,0,1,3,4,4.409090909090909,1.0
118,25,61,0,2,0,0,2,2,7,2.72,1.0
214,37,98,0,2,5,0,2,2,13,3.72972972972973,1.0
68,14,36,0,1,1,0,2,2,4,2.857142857142857,1.0
97,20,60,3,0,0,0,1,5,9,2.55,1.0
272,45,142,0,0,6,0,2,7,20,3.6444444444444444,1.0
206,41,106,1,1,3,0,1,2,15,3.0,1.0
103,21,71,0,0,1,0,2,2,10,2.142857142857143,1.0
357,76,212,0,3,1,20,3,4,31,2.6973684210526314,1.0
372,77,232,0,0,0,20,3,4,34,2.6493506493506493,1.0
35,7,17,2,0,0,0,1,1,0,3.857142857142857,1.0
53,8,26,0,0,2,0,0,2,3,4.375,1.0
44,10,19,0,0,0,0,2,2,1,2.8,1.0
7,2,6,0,0,0,0,0,0,1,1.5,1.0
66,7,24,0,1,5,0,0,2,2,7.428571428571429,1.0
173,29,81,4,0,3,0,2,4,8,3.9310344827586206,1.0
39,8,20,6,0,0,0,1,1,0,3.75,1.0
83,18,51,0,0,0,0,0,4,8,2.4444444444444446,1.0
96,19,50,0,0,0,0,1,5,6,3.0,1.0
42,10,32,1,0,0,0,0,2,5,1.8,1.0
33,7,19,0,0,0,0,1,1,2,2.4285714285714284,1.0
375,77,215,0,3,0,20,3,4,31,2.844155844155844,1.0
123,22,62,0,0,1,0,1,5,8,3.4545454545454546,1.0
136,27,93,4,0,0,0,1,5,14,2.3333333333333335,1.0
124,19,46,1,0,4,0,1,3,5,4.7368421052631575,1.0
283,57,178,4,0,4,10,2,2,28,2.719298245614035,1.0
336,69,197,1,0,0,20,2,3,30,2.7971014492753623,1.0
232,47,131,0,0,4,10,1,1,22,2.9361702127659575,1.0
142,25,59,0,0,2,0,2,4,6,3.88,1.0
84,10,25,0,3,6,0,1,3,1,7.0,1.0
123,25,68,0,0,0,0,2,2,8,2.76,1.0
128,21,49,0,2,2,0,1,3,5,4.428571428571429,1.0
57,12,24,1,1,0,0,2,2,1,3.25,1.0
73,14,36,0,1,1,0,2,2,4,3.2142857142857144,1.0
69,15,36,2,0,0,0,1,4,4,2.8,1.0
66,14,42,0,1,1,0,2,2,4,2.7142857142857144,1.0
82,15,41,0,0,1,0,1,3,5,3.533333333333333,1.0
282,56,157,4,0,4,10,2,3,24,3.0535714285714284,1.0
31,7,19,0,0,0,0,1,1,2,2.142857142857143,1.0
118,20,46,0,2,2,0,1,3,4,4.35,1.0
194,31,112,4,0,5,0,2,3,16,3.5161290322580645,1.0
133,22,53,4,0,4,0,2,4,4,4.409090909090909,1.0
128,21,52,3,0,3,0,1,3,4,4.428571428571429,1.0
110,23,66,4,0,0,0,0,7,10,2.5652173913043477,1.0
130,27,89,0,0,0,0,1,6,14,2.111111111111111,1.0
36,6,14,0,3,0,0,0,2,1,4.666666666666667,1.0
147,29,84,3,0,1,6,1,3,12,3.0344827586206895,1.0
248,50,147,0,2,4,10,1,1,24,2.88,1.0
164,28,66,1,2,2,0,2,4,6,4.107142857142857,1.0
76,13,30,0,2,2,0,1,3,2,4.153846153846154,1.0
153,26,57,1,2,4,0,2,4,5,4.269230769230769,1.0
127,21,47,1,0,3,0,1,3,4,4.476190476190476,1.0
105,14,31,3,0,6,2,1,5,1,6.285714285714286,1.0
307,60,150,0,0,6,0,2,12,20,3.2333333333333334,1.0
67,14,36,1,0,0,0,1,3,5,2.7142857142857144,1.0
161,31,72,4,3,0,4,2,4,6,3.5483870967741935,1.0
133,22,53,0,0,4,0,2,4,4,4.409090909090909,1.0
116,19,40,0,0,3,0,1,3,2,4.7894736842105265,1.0
65,13,42,4,0,0,0,2,2,4,2.5384615384615383,1.0
329,72,204,0,0,0,0,1,2,34,2.375,1.0
167,29,83,0,0,3,0,2,4,8,3.7241379310344827,1.0
85,16,56,0,1,1,0,2,2,6,2.8125,1.0
56,6,18,0,3,4,0,0,2,1,8.0,1.0
165,27,64,2,0,4,0,2,5,6,4.37037037037037,1.0
161,32,96,0,0,1,6,2,2,14,2.78125,1.0
199,41,119,0,0,3,6,2,2,18,2.8048780487804876,1.0
95,10,27,0,2,9,0,1,3,1,8.1,1.0
134,27,80,1,2,1,6,1,1,12,2.888888888888889,1.0
110,19,64,3,2,1,0,1,2,9,3.3684210526315788,1.0
52,12,31,0,0,1,0,1,1,4,2.3333333333333335,1.0
138,23,50,0,0,2,0,1,5,4,4.478260869565218,1.0
125,25,80,0,0,0,0,0,7,12,2.48,1.0
206,41,114,4,0,3,6,1,3,18,3.024390243902439,1.0
47,6,16,0,2,3,0,0,2,1,6.5,1.0
248,42,114,4,0,5,4,2,4,14,3.880952380952381,1.0
52,8,25,1,0,2,0,0,2,3,4.25,1.0
60,10,30,2,0,0,0,0,2,3,4.0,1.0
133,28,70,0,2,0,0,2,2,8,2.6785714285714284,1.0
62,7,24,0,3,4,0,0,2,2,6.857142857142857,1.0
53,12,31,4,0,1,0,2,2,2,2.75,1.0
382,84,237,0,0,1,26,1,4,38,2.511904761904762,1.0
85,13,39,3,0,1,0,1,2,5,4.3076923076923075,1.0
94,17,53,0,0,1,0,1,3,7,3.235294117647059,1.0
39,8,27,0,0,0,0,1,1,3,2.375,1.0
441,95,278,4,0,0,26,3,6,42,2.5052631578947366,1.0
152,27,69,4,0,3,0,2,4,6,3.888888888888889,1.0
126,26,68,0,2,1,6,1,1,10,3.0384615384615383,1.0
137,25,71,2,2,1,0,2,3,9,3.32,1.0
42,6,15,1,2,2,0,0,2,1,5.666666666666667,1.0
157,28,65,0,2,2,0,2,4,6,3.857142857142857,1.0
367,78,234,4,1,0,20,3,3,34,2.5256410256410255,1.0
190,38,110,0,2,3,6,1,1,18,2.8947368421052633,1.0
195,40,105,0,2,3,6,2,2,16,2.975,1.0
114,12,33,3,3,9,0,1,4,1,8.25,1.0
90,10,26,0,0,8,0,1,3,1,7.6,1.0
114,24,57,1,2,0,0,2,2,6,2.8333333333333335,1.0
214,36,75,0,2,6,0,2,4,6,4.361111111111111,1.0
342,66,178,0,0,6,0,2,12,26,3.0454545454545454,1.0
220,37,102,0,0,5,0,1,3,14,3.8378378378378377,1.0
209,43,113,0,2,3,6,2,2,17,2.953488372093023,1.0
221,44,108,0,1,3,0,2,3,14,3.090909090909091,1.0
245,40,126,0,0,6,0,1,6,19,3.675,1.0
76,15,49,4,0,0,0,1,3,6,2.533333333333333,1.0
48,11,31,0,1,0,0,2,2,2,2.5454545454545454,1.0
38,9,16,0,0,0,0,1,2,1,2.7777777777777777,1.0
176,28,88,4,0,4,0,0,2,14,3.9285714285714284,1.0
78,12,24,1,0,4,0,1,3,1,5.166666666666667,1.0
132,27,69,3,0,0,2,1,7,9,2.962962962962963,1.0
58,12,27,1,1,0,0,1,2,2,3.0833333333333335,1.0
372,81,220,0,2,1,0,3,4,35,2.506172839506173,1.0
93,18,63,4,0,1,0,2,2,8,2.5,1.0
157,27,62,3,2,2,2,2,5,5,4.2592592592592595,1.0
42,9,17,0,2,0,0,2,2,0,3.3333333333333335,1.0
331,70,199,0,1,1,20,2,3,30,2.7,1.0
196,32,108,4,0,6,0,1,4,16,3.59375,1.0
24,6,12,0,0,0,0,0,2,2,2.5,1.0
40,8,28,1,2,0,0,1,1,3,2.5,1.0
418,91,251,0,0,0,26,2,7,38,2.6043956043956045,1.0
126,20,46,0,2,2,0,1,3,4,4.75,1.0
54,12,26,1,0,0,0,1,2,2,2.75,1.0
61,13,32,0,2,0,0,2,2,3,2.8461538461538463,1.0
47,10,22,0,2,0,0,2,2,1,3.1,1.0
129,23,72,2,0,1,0,2,3,10,3.1739130434782608,1.0
57,12,26,0,1,0,0,1,2,2,3.0,1.0
348,72,196,1,3,0,20,3,4,28,2.888888888888889,1.0
136,23,63,0,2,2,0,1,3,7,3.9565217391304346,1.0
157,28,66,1,2,2,0,2,4,6,3.857142857142857,1.0
181,29,60,1,2,6,0,1,3,5,4.758620689655173,1.0
142,28,76,4,0,1,6,2,2,10,3.2142857142857144,1.0
109,12,32,3,1,8,2,1,4,1,7.833333333333333,1.0
72,8,30,1,3,5,0,0,2,3,6.75,1.0
142,24,62,1,2,3,0,1,3,6,4.125,1.0
125,22,65,3,2,1,0,2,3,8,3.5,1.0
95,17,49,0,0,1,0,1,3,7,3.2941176470588234,1.0
65,13,32,0,3,0,0,2,2,2,3.1538461538461537,1.0
40,9,18,0,2,0,0,1,2,1,3.0,1.0
117,18,37,3,0,2,0,0,4,3,5.111111111111111,1.0
211,43,113,0,2,3,6,2,2,17,3.0,1.0
112,20,55,4,0,1,0,2,4,6,3.55,1.0
361,75,203,0,3,0,20,3,4,29,2.8666666666666667,1.0
161,27,77,4,0,2,0,2,4,8,3.8518518518518516,1.0
125,21,77,5,0,1,0,1,3,11,3.238095238095238,1.0
73,8,31,1,3,5,0,0,2,3,6.875,1.0
50,6,16,0,1,3,0,0,2,1,7.0,1.0
342,65,165,4,0,6,4,2,13,22,3.353846153846154,1.0
120,23,51,0,0,3,0,1,2,6,3.4782608695652173,1.0
383,80,242,4,0,1,20,3,4,36,2.5875,1.0
127,18,42,0,0,4,0,0,4,4,5.388888888888889,1.0
71,14,44,0,0,0,0,0,3,6,2.642857142857143,1.0
75,10,23,0,2,5,0,1,3,1,6.1,1.0
255,52,141,1,0,4,10,1,1,23,2.9615384615384617,1.0
100,21,68,1,0,0,0,0,4,11,2.238095238095238,1.0
137,24,51,0,2,2,0,2,4,4,4.166666666666667,1.0
104,13,35,0,1,7,0,1,3,2,6.3076923076923075,1.0
93,14,43,0,0,1,0,0,3,6,4.285714285714286,1.0
177,34,91,0,0,4,4,1,1,15,3.235294117647059,1.0
118,21,71,0,0,1,0,2,2,10,2.857142857142857,1.0
66,15,35,0,2,0,0,1,2,4,2.533333333333333,1.0
125,23,55,4,0,0,4,1,3,6,3.739130434782609,1.0
37,7,23,1,3,0,0,1,1,2,3.0,1.0
268,45,136,0,2,6,0,2,7,19,3.6444444444444444,1.0
241,39,122,1,0,6,0,1,6,18,3.769230769230769,1.0
100,17,48,0,0,1,0,1,3,6,3.764705882352941,1.0
89,15,38,4,0,1,0,1,3,4,4.066666666666666,1.0
185,37,105,1,2,3,6,1,1,17,3.0,1.0
66,8,27,0,0,5,0,0,2,3,6.0,1.0
70,10,22,0,2,4,0,1,3,1,5.6,1.0
147,28,68,4,0,0,4,2,4,6,3.5714285714285716,1.0
58,12,23,1,0,0,0,2,3,1,3.4166666666666665,1.0
65,15,36,0,2,0,0,1,3,4,2.466666666666667,1.0
87,18,66,0,1,0,0,2,2,8,2.1666666666666665,1.0
29,6,15,3,0,0,0,1,1,1,3.1666666666666665,1.0
23,7,14,1,0,0,0,0,2,2,1.8571428571428572,1.0
83,17,48,0,0,1,0,1,3,6,2.764705882352941,1.0
140,26,59,8,1,0,4,2,4,4,3.8846153846153846,1.0
71,12,25,3,2,1,2,1,4,1,4.666666666666667,1.0
77,7,27,0,1,7,0,0,2,2,9.0,1.0
249,51,144,4,0,4,10,2,2,22,2.9215686274509802,1.0
46,6,15,1,2,3,0,0,2,1,6.333333333333333,1.0
69,13,40,0,1,0,0,1,3,4,3.0,1.0
111,19,64,2,2,1,0,1,2,9,3.4210526315789473,1.0
83,8,32,1,0,8,0,0,2,3,8.125,1.0
225,45,137,0,0,3,6,2,2,22,2.688888888888889,1.0
139,28,85,1,2,1,6,1,1,13,2.8214285714285716,1.0
89,15,41,4,0,1,0,2,2,4,3.933333333333333,1.0
51,9,25,2,0,0,0,1,1,2,3.6666666666666665,1.0
40,9,15,0,0,0,0,2,2,0,3.111111111111111,1.0
47,7,21,1,3,1,0,0,2,2,4.714285714285714,1.0
53,7,22,1,2,3,0,0,2,2,5.571428571428571,1.0
66,14,31,4,0,0,0,2,3,2,3.2142857142857144,1.0
92,20,53,0,0,1,0,2,2,6,2.5,1.0
64,6,18,0,1,6,0,0,2,1,9.333333333333334,1.0
74,14,39,0,0,1,0,2,2,4,3.2857142857142856,1.0
52,11,25,4,0,0,0,1,3,2,3.090909090909091,1.0
73,14,34,1,3,1,0,2,2,3,3.5,1.0
76,10,24,0,2,5,0,1,3,1,6.2,1.0
107,12,29,1,0,9,0,1,4,1,7.666666666666667,1.0
67,7,24,0,2,6,0,0,2,2,7.571428571428571,1.0
68,12,23,3,1,0,0,1,4,1,4.416666666666667,1.0
224,44,124,4,0,3,10,2,3,18,3.1136363636363638,1.0
53,11,30,0,0,0,0,1,3,4,2.5454545454545454,1.0
191,31,70,0,2,6,0,1,3,7,4.451612903225806,1.0
32,6,13,0,2,0,0,0,2,1,4.0,1.0
111,20,55,4,0,1,0,2,4,6,3.5,1.0
445,97,290,0,0,0,26,3,6,44,2.4123711340206184,1.0
68,12,23,0,3,1,0,1,3,1,4.333333333333333,1.0
199,40,107,1,2,3,6,1,1,17,3.05,1.0
358,78,235,4,0,0,20,3,3,34,2.41025641025641,1.0
53,12,33,1,0,1,0,1,1,4,2.4166666666666665,1.0
94,18,61,4,1,0,0,1,3,8,2.6666666666666665,1.0
137,22,53,0,0,3,0,1,3,5,4.454545454545454,1.0
135,20,52,0,0,2,0,1,3,5,4.9,1.0
197,37,109,1,2,4,0,2,6,15,3.081081081081081,1.0
177,36,98,0,2,3,6,1,1,16,2.9722222222222223,1.0
118,22,49,0,0,2,0,1,2,6,3.5454545454545454,1.0
58,13,33,0,2,1,0,1,1,4,2.5384615384615383,1.0
90,9,23,1,1,8,0,0,2,1,8.777777777777779,1.0
136,23,53,4,0,2,0,2,4,4,4.304347826086956,1.0
80,10,25,1,3,5,0,1,3,1,6.6,1.0
42,9,15,0,1,0,0,2,2,0,3.3333333333333335,1.0
77,12,24,0,1,3,0,1,3,1,5.083333333333333,1.0
102,12,28,1,0,8,0,1,4,1,7.25,1.0
56,6,17,1,2,5,0,0,2,1,8.0,1.0
161,27,59,1,2,2,0,2,5,5,4.407407407407407,1.0
121,19,44,1,2,4,0,1,3,4,4.7894736842105265,1.0
183,37,103,0,2,3,6,1,1,17,2.945945945945946,1.0
66,14,35,1,2,0,0,1,3,4,2.7857142857142856,1.0
162,33,89,1,2,1,6,2,2,12,2.9696969696969697,1.0
330,64,174,4,0,6,0,2,12,24,3.078125,1.0
56,6,17,0,2,5,0,0,2,1,8.0,1.0
199,32,115,0,0,4,0,1,1,18,3.46875,1.0
173,34,95,3,0,4,4,1,1,15,3.1176470588235294,1.0
55,9,15,0,0,2,0,1,3,0,5.0,1.0
233,38,81,4,0,6,4,2,6,6,4.605263157894737,1.0
23,5,11,0,2,0,0,1,1,0,3.4,1.0
23,6,17,0,0,0,0,1,1,1,2.0,1.0
93,8,35,0,3,9,0,0,2,3,9.375,1.0
77,17,47,0,0,0,0,0,5,8,2.2941176470588234,1.0
92,12,26,1,0,6,0,1,4,1,6.416666666666667,1.0
205,33,69,0,0,6,0,1,5,6,4.666666666666667,1.0
43,8,19,1,0,1,0,1,1,2,3.625,1.0
358,77,223,0,3,0,20,3,3,32,2.5454545454545454,1.0
22,5,8,0,1,0,0,1,1,0,3.2,1.0
133,23,76,2,0,1,0,2,3,10,3.347826086956522,1.0
378,80,247,0,0,0,20,3,3,36,2.45,1.0
188,31,114,4,0,5,0,2,3,16,3.3225806451612905,1.0
444,96,269,4,0,0,26,3,7,40,2.6041666666666665,1.0
176,33,86,0,0,4,4,0,2,14,3.484848484848485,1.0
167,29,83,4,0,3,0,2,4,8,3.7241379310344827,1.0
22,6,12,1,0,0,0,0,2,2,2.1666666666666665,1.0
149,25,57,0,2,2,0,2,4,5,4.32,1.0
292,52,155,0,0,5,0,2,7,22,3.3653846153846154,1.0
129,22,49,1,2,3,0,1,3,4,4.363636363636363,1.0
85,14,47,3,0,1,0,1,2,6,3.5714285714285716,1.0
83,12,25,0,0,5,0,1,3,1,5.583333333333333,1.0
41,8,27,0,3,0,0,1,1,3,2.625,1.0
284,50,139,4,0,5,0,2,7,20,3.58,1.0
365,73,209,4,0,4,10,1,4,34,2.863013698630137,1.0
384,83,224,0,3,1,0,3,4,35,2.566265060240964,1.0
204,39,110,0,2,4,0,2,6,15,3.051282051282051,1.0
96,21,67,0,0,0,0,0,5,11,2.0476190476190474,1.0
375,80,250,0,1,0,20,3,3,36,2.4125,1.0
240,48,121,0,1,3,0,2,3,16,2.9791666666666665,1.0
339,73,217,0,1,0,20,2,2,33,2.4657534246575343,1.0
165,26,72,4,0,4,0,1,5,8,4.269230769230769,1.0
155,30,84,8,0,0,4,2,4,8,3.2,1.0
91,19,47,0,2,0,0,2,4,5,2.8421052631578947,1.0
46,9,14,1,2,0,0,1,3,0,4.0,1.0
356,72,202,0,2,4,10,2,3,32,2.8472222222222223,1.0
190,31,94,4,0,6,4,2,4,12,4.0,1.0
274,48,129,4,0,5,0,2,7,18,3.6875,1.0
147,29,92,4,0,0,0,2,2,12,2.5172413793103448,1.0
57,8,27,0,3,2,0,0,2,3,4.875,1.0
85,19,56,0,0,0,0,0,5,9,2.210526315789474,1.0
59,10,20,0,3,1,0,1,3,1,4.5,1.0
52,7,21,0,2,3,0,0,2,2,5.428571428571429,1.0
47,8,25,1,3,0,0,0,2,3,3.625,1.0
184,29,102,4,0,5,0,2,3,14,3.689655172413793,1.0
278,55,166,4,0,4,10,2,2,26,2.8727272727272726,1.0
103,12,29,1,0,9,0,1,3,1,7.25,1.0
43,9,21,0,1,0,0,1,1,2,3.111111111111111,1.0
313,60,145,4,0,6,0,1,13,20,3.3666666666666667,1.0
139,22,51,4,0,4,0,2,4,4,4.681818181818182,1.0
89,15,40,3,0,1,0,1,3,5,4.0,1.0
167,28,87,4,0,4,0,2,4,10,3.6785714285714284,1.0
105,13,35,0,0,8,0,1,3,2,6.384615384615385,1.0
126,18,45,3,0,4,0,1,3,4,5.222222222222222,1.0
31,6,12,1,2,0,0,0,2,1,3.8333333333333335,1.0
362,75,222,0,0,0,20,3,4,32,2.6933333333333334,1.0
79,6,21,0,3,9,0,0,2,1,11.833333333333334,1.0
140,22,67,0,0,6,0,1,2,10,4.136363636363637,1.0
121,21,75,2,2,1,0,1,2,11,3.0952380952380953,1.0
93,18,64,0,1,0,0,2,2,8,2.5,1.0
149,25,87,2,0,1,0,1,4,12,3.32,1.0
130,24,61,1,2,1,0,2,5,7,3.5,1.0
332,71,202,0,0,1,20,2,3,31,2.619718309859155,1.0
219,43,131,4,0,3,6,2,2,20,2.86046511627907,1.0
103,12,29,1,2,8,0,1,4,1,7.333333333333333,1.0
146,25,63,4,0,2,0,2,4,6,4.04,1.0
203,37,112,4,0,4,0,1,7,16,3.189189189189189,1.0
178,30,103,4,0,6,0,2,3,14,3.433333333333333,1.0
47,11,24,0,0,0,0,2,2,2,2.4545454545454546,1.0
254,51,142,0,0,4,10,2,2,22,3.019607843137255,1.0
226,45,113,0,1,3,0,2,3,15,3.0444444444444443,1.0
138,28,84,0,2,1,6,1,1,13,2.7857142857142856,1.0
84,16,51,0,1,0,0,1,3,6,2.875,1.0
148,25,57,0,0,3,0,2,4,4,4.36,1.0
420,91,255,0,1,0,26,3,6,38,2.6043956043956045,1.0
118,21,68,2,0,1,0,2,3,8,3.3333333333333335,1.0
81,7,27,0,3,8,0,0,2,2,9.571428571428571,1.0
80,9,20,0,0,7,0,1,3,0,7.777777777777778,1.0
80,16,43,0,3,0,0,2,2,4,3.0,1.0
359,76,218,4,0,1,20,3,4,32,2.6710526315789473,1.0
94,17,49,0,0,1,0,1,3,7,3.235294117647059,1.0
77,16,42,0,2,0,0,2,2,4,2.8125,1.0
165,27,90,4,0,5,0,2,3,12,3.7037037037037037,1.0
136,24,76,0,0,1,0,1,5,10,3.2083333333333335,1.0
44,6,13,0,0,3,0,0,2,1,6.0,1.0
142,25,72,3,2,1,0,2,4,9,3.56,1.0
68,7,25,0,2,6,0,0,2,2,7.714285714285714,1.0
336,64,172,4,0,6,0,2,12,24,3.171875,1.0
108,20,52,0,0,1,0,2,2,6,3.3,1.0
354,73,206,0,0,0,20,3,4,30,2.8219178082191783,1.0
